date,age,group,duration,purchase_type,users,exposures,unique_converters,converted_users,events,user_cvr,revenue,revenue_per_user
2025-12-20,23,B,3 Months,All,10,10,0,0,0,0.0,0.0,0.0
2025-12-20,23,B,All,All,10,10,0,0,0,0.0,0.0,0.0
2025-12-20,23,B,Monthly,All,10,10,0,0,0,0.0,0.0,0.0
2025-12-20,23,B,Weekly,All,10,10,0,0,0,0.0,0.0,0.0
2025-12-20,24,A,3 Months,All,3,3,0,0,0,0.0,0.0,0.0
2025-12-20,24,A,All,All,3,3,1,1,1,33.3333,7.49,2.4967
2025-12-20,24,A,Monthly,All,3,3,0,0,0,0.0,0.0,0.0
2025-12-20,24,A,Weekly,All,3,3,1,1,1,33.3333,7.49,2.4967
2025-12-20,24,B,3 Months,All,4,4,0,0,0,0.0,0.0,0.0
2025-12-20,24,B,All,All,4,4,0,0,0,0.0,0.0,0.0
2025-12-20,24,B,Monthly,All,4,4,0,0,0,0.0,0.0,0.0
2025-12-20,24,B,Weekly,All,4,4,0,0,0,0.0,0.0,0.0
2025-12-20,25,A,3 Months,All,8,8,0,0,0,0.0,0.0,0.0
2025-12-20,25,A,All,All,8,8,0,0,0,0.0,0.0,0.0
2025-12-20,25,A,Monthly,All,8,8,0,0,0,0.0,0.0,0.0
2025-12-20,25,A,Weekly,All,8,8,0,0,0,0.0,0.0,0.0
2025-12-20,25,B,3 Months,All,8,8,0,0,0,0.0,0.0,0.0
2025-12-20,25,B,All,All,8,8,0,0,0,0.0,0.0,0.0
2025-12-20,25,B,Monthly,All,8,8,0,0,0,0.0,0.0,0.0
2025-12-20,25,B,Weekly,All,8,8,0,0,0,0.0,0.0,0.0
2025-12-20,26,A,3 Months,All,7,7,0,0,0,0.0,0.0,0.0
2025-12-20,26,A,All,All,7,7,0,0,0,0.0,0.0,0.0
2025-12-20,26,A,Monthly,All,7,7,0,0,0,0.0,0.0,0.0
2025-12-20,26,A,Weekly,All,7,7,0,0,0,0.0,0.0,0.0
2025-12-20,26,B,3 Months,All,14,14,0,0,0,0.0,0.0,0.0
2025-12-20,26,B,All,All,14,14,1,1,1,7.1429,8.99,0.6421
2025-12-20,26,B,Monthly,All,14,14,0,0,0,0.0,0.0,0.0
2025-12-20,26,B,Weekly,All,14,14,1,1,1,7.1429,8.99,0.6421
2025-12-20,27,A,3 Months,All,13,13,0,0,0,0.0,0.0,0.0
2025-12-20,27,A,All,All,13,13,0,0,0,0.0,0.0,0.0
2025-12-20,27,A,Monthly,All,13,13,0,0,0,0.0,0.0,0.0
2025-12-20,27,A,Weekly,All,13,13,0,0,0,0.0,0.0,0.0
2025-12-20,27,B,3 Months,All,9,9,0,0,0,0.0,0.0,0.0
2025-12-20,27,B,All,All,9,9,0,0,0,0.0,0.0,0.0
2025-12-20,27,B,Monthly,All,9,9,0,0,0,0.0,0.0,0.0
2025-12-20,27,B,Weekly,All,9,9,0,0,0,0.0,0.0,0.0
2025-12-20,28,A,3 Months,All,6,6,0,0,0,0.0,0.0,0.0
2025-12-20,28,A,All,All,6,6,0,0,0,0.0,0.0,0.0
2025-12-20,28,A,Monthly,All,6,6,0,0,0,0.0,0.0,0.0
2025-12-20,28,A,Weekly,All,6,6,0,0,0,0.0,0.0,0.0
2025-12-20,28,B,3 Months,All,9,9,0,0,0,0.0,0.0,0.0
2025-12-20,28,B,All,All,9,9,0,0,0,0.0,0.0,0.0
2025-12-20,28,B,Monthly,All,9,9,0,0,0,0.0,0.0,0.0
2025-12-20,28,B,Weekly,All,9,9,0,0,0,0.0,0.0,0.0
2025-12-20,29,A,3 Months,All,7,7,0,0,0,0.0,0.0,0.0
2025-12-20,29,A,All,All,7,7,0,0,0,0.0,0.0,0.0
2025-12-20,29,A,Monthly,All,7,7,0,0,0,0.0,0.0,0.0
2025-12-20,29,A,Weekly,All,7,7,0,0,0,0.0,0.0,0.0
2025-12-20,29,B,3 Months,All,8,8,0,0,0,0.0,0.0,0.0
2025-12-20,29,B,All,All,8,8,0,0,0,0.0,0.0,0.0
2025-12-20,29,B,Monthly,All,8,8,0,0,0,0.0,0.0,0.0
2025-12-20,29,B,Weekly,All,8,8,0,0,0,0.0,0.0,0.0
2025-12-20,30,A,3 Months,All,23,23,0,0,0,0.0,0.0,0.0
2025-12-20,30,A,All,All,23,23,0,0,0,0.0,0.0,0.0
2025-12-20,30,A,Monthly,All,23,23,0,0,0,0.0,0.0,0.0
2025-12-20,30,A,Weekly,All,23,23,0,0,0,0.0,0.0,0.0
2025-12-20,30,B,3 Months,All,15,15,0,0,0,0.0,0.0,0.0
2025-12-20,30,B,All,All,15,15,0,0,0,0.0,0.0,0.0
2025-12-20,30,B,Monthly,All,15,15,0,0,0,0.0,0.0,0.0
2025-12-20,30,B,Weekly,All,15,15,0,0,0,0.0,0.0,0.0
2025-12-20,31,A,3 Months,All,12,12,0,0,0,0.0,0.0,0.0
2025-12-20,31,A,All,All,12,12,0,0,0,0.0,0.0,0.0
2025-12-20,31,A,Monthly,All,12,12,0,0,0,0.0,0.0,0.0
2025-12-20,31,A,Weekly,All,12,12,0,0,0,0.0,0.0,0.0
2025-12-20,31,B,3 Months,All,10,10,0,0,0,0.0,0.0,0.0
2025-12-20,31,B,All,All,10,10,1,1,1,10.0,11.49,1.149
2025-12-20,31,B,Monthly,All,10,10,0,0,0,0.0,0.0,0.0
2025-12-20,31,B,Weekly,All,10,10,1,1,1,10.0,11.49,1.149
2025-12-20,32,A,3 Months,All,15,15,0,0,0,0.0,0.0,0.0
2025-12-20,32,A,All,All,15,15,0,0,0,0.0,0.0,0.0
2025-12-20,32,A,Monthly,All,15,15,0,0,0,0.0,0.0,0.0
2025-12-20,32,A,Weekly,All,15,15,0,0,0,0.0,0.0,0.0
2025-12-20,32,B,3 Months,All,9,9,0,0,0,0.0,0.0,0.0
2025-12-20,32,B,All,All,9,9,0,0,0,0.0,0.0,0.0
2025-12-20,32,B,Monthly,All,9,9,0,0,0,0.0,0.0,0.0
2025-12-20,32,B,Weekly,All,9,9,0,0,0,0.0,0.0,0.0
2025-12-20,33,A,3 Months,All,14,14,0,0,0,0.0,0.0,0.0
2025-12-20,33,A,All,All,14,14,0,0,0,0.0,0.0,0.0
2025-12-20,33,A,Monthly,All,14,14,0,0,0,0.0,0.0,0.0
2025-12-20,33,A,Weekly,All,14,14,0,0,0,0.0,0.0,0.0
2025-12-20,33,B,3 Months,All,18,18,0,0,0,0.0,0.0,0.0
2025-12-20,33,B,All,All,18,18,0,0,0,0.0,0.0,0.0
2025-12-20,33,B,Monthly,All,18,18,0,0,0,0.0,0.0,0.0
2025-12-20,33,B,Weekly,All,18,18,0,0,0,0.0,0.0,0.0
2025-12-20,34,A,3 Months,All,17,17,0,0,0,0.0,0.0,0.0
2025-12-20,34,A,All,All,17,17,0,0,0,0.0,0.0,0.0
2025-12-20,34,A,Monthly,All,17,17,0,0,0,0.0,0.0,0.0
2025-12-20,34,A,Weekly,All,17,17,0,0,0,0.0,0.0,0.0
2025-12-20,34,B,3 Months,All,21,21,0,0,0,0.0,0.0,0.0
2025-12-20,34,B,All,All,21,21,0,0,0,0.0,0.0,0.0
2025-12-20,34,B,Monthly,All,21,21,0,0,0,0.0,0.0,0.0
2025-12-20,34,B,Weekly,All,21,21,0,0,0,0.0,0.0,0.0
2025-12-20,35,A,3 Months,All,19,19,0,0,0,0.0,0.0,0.0
2025-12-20,35,A,All,All,19,19,1,1,1,5.2632,12.99,0.6837
2025-12-20,35,A,Monthly,All,19,19,0,0,0,0.0,0.0,0.0
2025-12-20,35,A,Weekly,All,19,19,1,1,1,5.2632,12.99,0.6837
2025-12-20,35,B,3 Months,All,22,22,0,0,0,0.0,0.0,0.0
2025-12-20,35,B,All,All,22,22,0,0,0,0.0,0.0,0.0
2025-12-20,35,B,Monthly,All,22,22,0,0,0,0.0,0.0,0.0
2025-12-20,35,B,Weekly,All,22,22,0,0,0,0.0,0.0,0.0
2025-12-20,36,A,3 Months,All,15,15,0,0,0,0.0,0.0,0.0
2025-12-20,36,A,All,All,15,15,0,0,0,0.0,0.0,0.0
2025-12-20,36,A,Monthly,All,15,15,0,0,0,0.0,0.0,0.0
